instance,fitness,convergence_gen,execution_time,num_routes,num_used_depots,is_valid,population_size,elite_percent,mutants_percent,max_generations,p_bias
p10,15678.4,18,294.86,27,4,True,200,0.3,0.1,250,0.8
p10,13007.2,5,1507.94,26,4,True,200,0.3,0.1,250,0.9
p10,15963.5,5,191.552,27,4,True,200,0.3,0.2,50,0.7
p10,15642.7,3,236.344,27,4,True,200,0.3,0.2,50,0.8
p10,14356.9,3,424.405,27,4,True,200,0.3,0.2,50,0.9
p10,15928.5,19,315.792,28,4,True,200,0.3,0.2,100,0.7
p10,15926.5,6,206.301,27,4,True,200,0.3,0.2,100,0.8
p10,13753.4,16,856.369,27,4,True,200,0.3,0.2,100,0.9
p10,15532.5,19,365.777,27,4,True,200,0.3,0.2,150,0.7
p10,16116.2,11,212.323,27,4,True,200,0.3,0.2,150,0.8
p10,15686.9,27,357.999,26,4,True,200,0.3,0.2,150,0.9
p10,15781.9,17,292.123,26,4,True,200,0.3,0.2,200,0.7
p10,15954.2,0,166.927,27,4,True,200,0.3,0.2,200,0.8
p10,14764.7,198,1874.64,26,4,True,200,0.3,0.2,200,0.9
p10,16155.6,8,198.66,27,4,True,200,0.3,0.2,250,0.7
p10,15416.5,3,223.771,27,4,True,200,0.3,0.2,250,0.8
p10,12857.2,2,1908.12,27,4,True,200,0.3,0.2,250,0.9
p10,16186.7,0,148.259,27,4,True,200,0.3,0.3,50,0.7
p10,15735.2,33,439.852,28,4,True,200,0.3,0.3,50,0.8
p10,14959.0,12,465.855,26,4,True,200,0.3,0.3,50,0.9
p10,15886.8,11,253.498,28,4,True,200,0.3,0.3,100,0.7
p10,16080.1,24,294.622,27,4,True,200,0.3,0.3,100,0.8
p10,15859.6,10,207.26,27,4,True,200,0.3,0.3,100,0.9
p10,15880.0,0,241.522,27,4,True,200,0.3,0.3,150,0.7
p10,15816.0,1,161.582,26,4,True,200,0.3,0.3,150,0.8
p10,15348.5,3,219.903,27,4,True,200,0.3,0.3,150,0.9
p10,16197.6,9,210.794,28,4,True,200,0.3,0.3,200,0.7
p10,15820.0,7,181.259,27,4,True,200,0.3,0.3,200,0.8
p10,15096.8,16,525.097,27,4,True,200,0.3,0.3,200,0.9
p10,16046.5,0,203.251,26,4,True,200,0.3,0.3,250,0.7
p10,15731.8,1,180.186,27,4,True,200,0.3,0.3,250,0.8
p10,15970.5,11,205.797,27,4,True,200,0.3,0.3,250,0.9
p10,15770.3,1,224.649,27,4,True,200,0.3,0.4,50,0.7
p10,15943.3,2,167.89,27,4,True,200,0.3,0.4,50,0.8
p10,15619.7,7,293.506,26,4,True,200,0.3,0.4,50,0.9
p10,15805.6,1,284.57,27,4,True,200,0.3,0.4,100,0.7
p10,15815.8,5,204.847,27,4,True,200,0.3,0.4,100,0.8
p10,15543.3,11,338.734,27,4,True,200,0.3,0.4,100,0.9
p10,15847.3,19,297.102,28,4,True,200,0.3,0.4,150,0.7
p10,15677.2,6,174.514,27,4,True,200,0.3,0.4,150,0.8
p10,15749.6,4,162.002,27,4,True,200,0.3,0.4,150,0.9
p10,16019.9,28,311.027,27,4,True,200,0.3,0.4,200,0.7
p10,15741.0,2,279.484,27,4,True,200,0.3,0.4,200,0.8
p10,15581.1,6,303.704,28,4,True,200,0.3,0.4,200,0.9
p10,16019.4,15,248.01,27,4,True,200,0.3,0.4,250,0.7
p10,15940.7,12,352.699,28,4,True,200,0.3,0.4,250,0.8
p10,15655.3,4,336.116,27,4,True,200,0.3,0.4,250,0.9
p10,15985.9,0,253.767,27,4,True,200,0.3,0.5,50,0.7
p10,15907.5,14,298.12,27,4,True,200,0.3,0.5,50,0.8
p10,15884.6,20,378.251,27,4,True,200,0.3,0.5,50,0.9
p10,16002.5,5,239.446,28,4,True,200,0.3,0.5,100,0.7
p10,15919.8,11,253.192,27,4,True,200,0.3,0.5,100,0.8
p10,15798.0,7,267.77,27,4,True,200,0.3,0.5,100,0.9
p10,16190.1,11,215.874,27,4,True,200,0.3,0.5,150,0.7
p10,16056.3,1,153.983,27,4,True,200,0.3,0.5,150,0.8
p10,15364.4,19,346.995,27,4,True,200,0.3,0.5,150,0.9
p10,16061.2,4,272.03,27,4,True,200,0.3,0.5,200,0.7
p10,15993.7,8,235.901,27,4,True,200,0.3,0.5,200,0.8
p10,16052.9,16,336.279,26,4,True,200,0.3,0.5,200,0.9
p10,16114.9,1,179.008,27,4,True,200,0.3,0.5,250,0.7
p10,16062.6,23,414.928,26,4,True,200,0.3,0.5,250,0.8
p10,16089.7,23,298.265,27,4,True,200,0.3,0.5,250,0.9
p10,15960.4,25,349.875,26,4,True,200,0.4,0.1,50,0.7
p10,15731.3,18,318.25,27,4,True,200,0.4,0.1,50,0.8
p10,14756.0,23,578.276,26,4,True,200,0.4,0.1,50,0.9
p10,16045.7,9,223.354,26,4,True,200,0.4,0.1,100,0.7
p10,15466.7,10,365.312,27,4,True,200,0.4,0.1,100,0.8
p10,14021.0,97,1454.65,27,4,True,200,0.4,0.1,100,0.9
p10,15925.7,1,226.136,26,4,True,200,0.4,0.1,150,0.7
p10,16115.7,6,180.152,27,4,True,200,0.4,0.1,150,0.8
p10,15407.5,148,1279.56,27,4,True,200,0.4,0.1,150,0.9
p10,15844.9,7,349.263,27,4,True,200,0.4,0.1,200,0.7
p10,15916.5,23,300.823,27,4,True,200,0.4,0.1,200,0.8
p10,13061.4,199,2579.21,26,4,True,200,0.4,0.1,200,0.9
p10,15880.7,4,260.866,27,4,True,200,0.4,0.1,250,0.7
p10,15676.5,16,365.761,27,4,True,200,0.4,0.1,250,0.8
p10,12180.5,21,2132.33,26,4,True,200,0.4,0.1,250,0.9
p10,15984.0,17,305.962,26,4,True,200,0.4,0.2,50,0.7
p10,15717.8,20,364.005,26,4,True,200,0.4,0.2,50,0.8
p10,15703.3,7,259.304,27,4,True,200,0.4,0.2,50,0.9
p10,15925.4,19,344.866,27,4,True,200,0.4,0.2,100,0.7
p10,15681.0,22,312.732,27,4,True,200,0.4,0.2,100,0.8
p10,15907.2,38,605.97,26,4,True,200,0.4,0.2,100,0.9
p10,16070.5,16,279.985,27,4,True,200,0.4,0.2,150,0.7
p10,15513.9,1,282.044,27,4,True,200,0.4,0.2,150,0.8
p10,14680.3,7,481.252,27,4,True,200,0.4,0.2,150,0.9
p10,16223.9,12,212.272,26,4,True,200,0.4,0.2,200,0.7
p10,15954.5,13,219.383,28,4,True,200,0.4,0.2,200,0.8
p10,15057.8,10,374.511,28,4,True,200,0.4,0.2,200,0.9
p10,16233.1,2,148.653,27,4,True,200,0.4,0.2,250,0.7
p10,15202.7,13,318.81,27,4,True,200,0.4,0.2,250,0.8
p10,15822.0,31,342.657,27,4,True,200,0.4,0.2,250,0.9
p10,15871.3,9,218.231,27,4,True,200,0.4,0.3,50,0.7
p10,16281.0,6,180.814,27,4,True,200,0.4,0.3,50,0.8
p10,15768.5,3,284.849,26,4,True,200,0.4,0.3,50,0.9
p10,15956.8,0,161.817,27,4,True,200,0.4,0.3,100,0.7
p10,15626.7,10,345.273,28,4,True,200,0.4,0.3,100,0.8
p10,15460.3,9,291.445,28,4,True,200,0.4,0.3,100,0.9
p10,15790.5,2,244.677,28,4,True,200,0.4,0.3,150,0.7
p10,15930.5,4,269.497,28,4,True,200,0.4,0.3,150,0.8
p10,15274.5,36,500.304,28,4,True,200,0.4,0.3,150,0.9
p10,16071.1,5,169.291,28,4,True,200,0.4,0.3,200,0.7
p10,15700.1,0,276.39,28,4,True,200,0.4,0.3,200,0.8
p10,16024.9,28,324.196,27,4,True,200,0.4,0.3,200,0.9
p10,15810.1,1,230.846,27,4,True,200,0.4,0.3,250,0.7
p10,15681.1,4,257.352,27,4,True,200,0.4,0.3,250,0.8
p10,15081.7,11,417.598,27,4,True,200,0.4,0.3,250,0.9
p10,16003.0,12,350.539,28,4,True,200,0.4,0.4,50,0.7
p10,16133.2,2,313.177,27,4,True,200,0.4,0.4,50,0.8
p10,15681.2,11,220.463,27,4,True,200,0.4,0.4,50,0.9
p10,15993.6,0,191.131,27,4,True,200,0.4,0.4,100,0.7
p10,16025.4,21,323.918,27,4,True,200,0.4,0.4,100,0.8
p10,15985.6,9,263.391,27,4,True,200,0.4,0.4,100,0.9
p10,16214.2,0,217.33,26,4,True,200,0.4,0.4,150,0.7
p10,15740.2,0,186.503,27,4,True,200,0.4,0.4,150,0.8
p10,15837.6,26,326.356,27,4,True,200,0.4,0.4,150,0.9
p10,15851.6,2,179.202,27,4,True,200,0.4,0.4,200,0.7
p10,16105.6,21,300.548,26,4,True,200,0.4,0.4,200,0.8
p10,15598.5,6,213.064,27,4,True,200,0.4,0.4,200,0.9
p10,15641.3,9,243.774,27,4,True,200,0.4,0.4,250,0.7
p10,16211.8,8,204.632,27,4,True,200,0.4,0.4,250,0.8
p10,16117.8,16,288.926,26,4,True,200,0.4,0.4,250,0.9
p10,15759.9,10,229.325,27,4,True,200,0.4,0.5,50,0.7
p10,15811.0,0,156.321,27,4,True,200,0.4,0.5,50,0.8
p10,15397.3,0,167.878,27,4,True,200,0.4,0.5,50,0.9
p10,16005.3,0,143.753,28,4,True,200,0.4,0.5,100,0.7
p10,16337.5,8,187.255,26,4,True,200,0.4,0.5,100,0.8
p10,15991.3,2,267.731,26,4,True,200,0.4,0.5,100,0.9
p10,16159.8,5,294.196,26,4,True,200,0.4,0.5,150,0.7
p10,15929.3,1,167.334,27,4,True,200,0.4,0.5,150,0.8
p10,15601.3,3,155.013,27,4,True,200,0.4,0.5,150,0.9
p10,16111.8,18,273.798,27,4,True,200,0.4,0.5,200,0.7
p10,15781.2,3,173.225,26,4,True,200,0.4,0.5,200,0.8
p10,15506.4,1,149.192,27,4,True,200,0.4,0.5,200,0.9
p10,15990.1,4,185.047,27,4,True,200,0.4,0.5,250,0.7
p10,16226.8,12,267.401,27,4,True,200,0.4,0.5,250,0.8
p10,16107.0,5,167.828,27,4,True,200,0.4,0.5,250,0.9
p10,15500.5,15,415.015,27,4,True,200,0.5,0.1,50,0.7
p10,15691.0,18,379.853,27,4,True,200,0.5,0.1,50,0.8
p10,15874.3,22,341.622,26,4,True,200,0.5,0.1,50,0.9
p10,16288.2,16,279.422,26,4,True,200,0.5,0.1,100,0.7
p10,16017.2,1,162.347,27,4,True,200,0.5,0.1,100,0.8
p10,15715.9,44,513.367,27,4,True,200,0.5,0.1,100,0.9
p10,15719.2,0,192.577,27,4,True,200,0.5,0.1,150,0.7
p10,16002.7,9,238.988,27,4,True,200,0.5,0.1,150,0.8
p10,15825.9,10,234.85,27,4,True,200,0.5,0.1,150,0.9
p10,16083.1,31,373.752,27,4,True,200,0.5,0.1,200,0.7
p10,15884.5,7,201.395,28,4,True,200,0.5,0.1,200,0.8
p10,15221.3,7,384.702,27,4,True,200,0.5,0.1,200,0.9
p10,15735.9,2,212.444,28,4,True,200,0.5,0.1,250,0.7
p10,15723.0,6,239.541,27,4,True,200,0.5,0.1,250,0.8
p10,15543.5,31,567.594,27,4,True,200,0.5,0.1,250,0.9
p10,15817.2,16,319.561,28,4,True,200,0.5,0.2,50,0.7
p10,15996.3,21,295.98,27,4,True,200,0.5,0.2,50,0.8
p10,15748.1,12,347.354,27,4,True,200,0.5,0.2,50,0.9
p10,15915.4,1,289.059,27,4,True,200,0.5,0.2,100,0.7
p10,15895.4,32,403.4,27,4,True,200,0.5,0.2,100,0.8
p10,15850.5,5,207.44,27,4,True,200,0.5,0.2,100,0.9
p10,16318.6,2,162.168,27,4,True,200,0.5,0.2,150,0.7
p10,15555.2,19,389.964,28,4,True,200,0.5,0.2,150,0.8
p10,15944.5,38,466.541,27,4,True,200,0.5,0.2,150,0.9
p10,16083.1,3,173.626,27,4,True,200,0.5,0.2,200,0.7
p10,15861.2,10,276.881,27,4,True,200,0.5,0.2,200,0.8
p10,15743.1,15,424.521,26,4,True,200,0.5,0.2,200,0.9
p10,15977.1,6,225.493,28,4,True,200,0.5,0.2,250,0.7
p10,15954.3,34,372.336,26,4,True,200,0.5,0.2,250,0.8
p10,15846.5,9,266.389,27,4,True,200,0.5,0.2,250,0.9
p10,16172.7,8,236.341,27,4,True,200,0.5,0.3,50,0.7
p10,16168.8,0,137.231,27,4,True,200,0.5,0.3,50,0.8
p10,15714.7,11,315.397,28,4,True,200,0.5,0.3,50,0.9
p10,16099.2,1,155.503,27,4,True,200,0.5,0.3,100,0.7
p10,16028.7,15,250.379,27,4,True,200,0.5,0.3,100,0.8
p10,16076.5,17,283.84,27,4,True,200,0.5,0.3,100,0.9
p10,16241.6,5,199.967,27,4,True,200,0.5,0.3,150,0.7
p10,16036.2,18,250.693,27,4,True,200,0.5,0.3,150,0.8
p10,16021.2,3,276.411,27,4,True,200,0.5,0.3,150,0.9
p10,15670.3,6,361.079,27,4,True,200,0.5,0.3,200,0.7
p10,16117.7,22,358.615,27,4,True,200,0.5,0.3,200,0.8
p10,15984.7,8,221.362,27,4,True,200,0.5,0.3,200,0.9
p10,16008.0,20,339.993,28,4,True,200,0.5,0.3,250,0.7
p10,16136.5,10,238.023,27,4,True,200,0.5,0.3,250,0.8
p10,16040.0,23,352.322,28,4,True,200,0.5,0.3,250,0.9
p10,16303.0,8,187.909,27,4,True,200,0.5,0.4,50,0.7
p10,15906.9,0,193.387,27,4,True,200,0.5,0.4,50,0.8
p10,15820.5,11,408.378,28,4,True,200,0.5,0.4,50,0.9
p10,15902.0,3,167.171,26,4,True,200,0.5,0.4,100,0.7
p10,16066.4,14,293.967,26,4,True,200,0.5,0.4,100,0.8
p10,16290.3,10,218.439,27,4,True,200,0.5,0.4,100,0.9
p10,16151.0,3,212.563,28,4,True,200,0.5,0.4,150,0.7
p10,16041.0,1,193.585,27,4,True,200,0.5,0.4,150,0.8
p10,16307.2,11,212.817,27,4,True,200,0.5,0.4,150,0.9
p10,15483.6,2,161.371,27,4,True,200,0.5,0.4,200,0.7
p10,15946.0,0,155.455,27,4,True,200,0.5,0.4,200,0.8
p10,16446.5,13,219.085,26,4,True,200,0.5,0.4,200,0.9
p10,15826.5,21,300.866,27,4,True,200,0.5,0.4,250,0.7
p10,16046.6,7,280.111,27,4,True,200,0.5,0.4,250,0.8
p10,16336.9,5,186.228,26,4,True,200,0.5,0.4,250,0.9
p10,16088.0,5,192.149,27,4,True,200,0.5,0.5,50,0.7
p10,16146.1,4,186.361,27,4,True,200,0.5,0.5,50,0.8
p10,16207.9,4,161.085,27,4,True,200,0.5,0.5,50,0.9
p10,16161.8,3,155.958,27,4,True,200,0.5,0.5,100,0.7
p10,15911.1,6,195.442,27,4,True,200,0.5,0.5,100,0.8
p10,15952.4,8,199.098,27,4,True,200,0.5,0.5,100,0.9
p10,16058.9,10,205.806,28,4,True,200,0.5,0.5,150,0.7
p10,15807.4,7,218.252,26,4,True,200,0.5,0.5,150,0.8
p10,15787.4,7,304.274,27,4,True,200,0.5,0.5,150,0.9
p10,16251.6,0,180.918,28,4,True,200,0.5,0.5,200,0.7
p10,15782.1,17,324.208,26,4,True,200,0.5,0.5,200,0.8
p10,16025.6,1,186.385,27,4,True,200,0.5,0.5,200,0.9
p10,15878.1,1,161.145,28,4,True,200,0.5,0.5,250,0.7
p10,16198.8,4,160.578,27,4,True,200,0.5,0.5,250,0.8
p10,16139.4,13,223.524,27,4,True,200,0.5,0.5,250,0.9
p10,13397.8,10,564.549,27,4,True,250,0.1,0.1,50,0.7
p10,15278.7,48,699.271,26,4,True,250,0.1,0.1,50,0.8
p10,13648.3,47,924.28,26,4,True,250,0.1,0.1,50,0.9
p10,15930.0,7,244.934,26,4,True,250,0.1,0.1,100,0.7
p10,13035.7,85,1804.85,26,4,True,250,0.1,0.1,100,0.8
p10,13392.8,57,1501.79,26,4,True,250,0.1,0.1,100,0.9
p10,12252.2,9,1525.91,26,4,True,250,0.1,0.1,150,0.7
p10,12933.1,74,2248.37,27,4,True,250,0.1,0.1,150,0.8
p10,13497.1,125,2223.84,26,4,True,250,0.1,0.1,150,0.9
p10,13202.6,192,3282.41,26,4,True,250,0.1,0.1,200,0.7
p10,12454.4,161,3061.62,26,4,True,250,0.1,0.1,200,0.8
p10,12908.4,109,3452.67,26,4,True,250,0.1,0.1,200,0.9
p10,15517.8,138,1531.03,28,4,True,250,0.1,0.1,250,0.7
p10,15508.8,213,2620.05,26,4,True,250,0.1,0.1,250,0.8
p10,13682.9,65,1645.57,27,4,True,250,0.1,0.1,250,0.9
p10,15685.4,16,353.023,27,4,True,250,0.1,0.2,50,0.7
p10,13512.3,49,825.246,26,4,True,250,0.1,0.2,50,0.8
p10,13653.5,49,893.101,26,4,True,250,0.1,0.2,50,0.9
p10,15536.5,26,518.672,27,4,True,250,0.1,0.2,100,0.7
p10,13200.5,97,1869.94,26,4,True,250,0.1,0.2,100,0.8
p10,13259.6,94,1929.87,26,4,True,250,0.1,0.2,100,0.9
p10,15897.2,148,1510.15,27,4,True,250,0.1,0.2,150,0.7
p10,12896.8,68,2199.66,26,4,True,250,0.1,0.2,150,0.8
p10,13105.6,148,2865.42,26,4,True,250,0.1,0.2,150,0.9
p10,15865.1,15,358.161,28,4,True,250,0.1,0.2,200,0.7
p10,12025.1,9,2149.62,26,4,True,250,0.1,0.2,200,0.8
p10,13044.5,105,3029.6,27,4,True,250,0.1,0.2,200,0.9
p10,15794.4,39,531.37,26,4,True,250,0.1,0.2,250,0.7
p10,12529.9,3,1574.83,26,4,True,250,0.1,0.2,250,0.8
p10,12911.8,192,3265.67,26,4,True,250,0.1,0.2,250,0.9
p10,16146.5,18,325.02,27,4,True,250,0.1,0.3,50,0.7
p10,15559.6,13,355.135,27,4,True,250,0.1,0.3,50,0.8
p10,14357.1,48,891.349,27,4,True,250,0.1,0.3,50,0.9
p10,15926.8,22,337.618,27,4,True,250,0.1,0.3,100,0.7
p10,12928.9,5,978.659,26,4,True,250,0.1,0.3,100,0.8
p10,13396.8,99,1820.31,26,4,True,250,0.1,0.3,100,0.9
p10,15242.2,18,423.874,27,4,True,250,0.1,0.3,150,0.7
p10,12589.3,147,2635.1,26,4,True,250,0.1,0.3,150,0.8
p10,13374.0,90,2305.42,27,4,True,250,0.1,0.3,150,0.9
p10,15523.5,56,747.3,27,4,True,250,0.1,0.3,200,0.7
p10,15258.5,130,1353.33,27,4,True,250,0.1,0.3,200,0.8
p10,12937.1,114,2826.65,26,4,True,250,0.1,0.3,200,0.9
p10,14717.6,57,988.127,28,4,True,250,0.1,0.3,250,0.7
p10,15691.5,22,379.416,27,4,True,250,0.1,0.3,250,0.8
p10,12946.8,202,3366.07,26,4,True,250,0.1,0.3,250,0.9
p10,15706.1,25,391.629,28,4,True,250,0.1,0.4,50,0.7
p10,15773.3,4,389.034,26,4,True,250,0.1,0.4,50,0.8
p10,14737.2,49,808.977,26,4,True,250,0.1,0.4,50,0.9
p10,15706.3,15,287.956,26,4,True,250,0.1,0.4,100,0.7
p10,15688.2,33,536.37,27,4,True,250,0.1,0.4,100,0.8
p10,13970.6,99,1684.55,26,4,True,250,0.1,0.4,100,0.9
p10,15099.7,9,422.122,28,4,True,250,0.1,0.4,150,0.7
p10,13286.1,3,1392.66,26,4,True,250,0.1,0.4,150,0.8
p10,13304.8,145,2378.04,26,4,True,250,0.1,0.4,150,0.9
p10,15907.1,36,492.69,26,4,True,250,0.1,0.4,200,0.7
p10,15431.3,4,308.723,28,4,True,250,0.1,0.4,200,0.8
p10,12573.1,166,3227.01,26,4,True,250,0.1,0.4,200,0.9
p10,15786.6,32,499.149,27,4,True,250,0.1,0.4,250,0.7
p10,13032.9,63,1813.51,26,4,True,250,0.1,0.4,250,0.8
p10,13067.9,204,3404.41,26,4,True,250,0.1,0.4,250,0.9
p10,15779.2,30,491.034,27,4,True,250,0.1,0.5,50,0.7
p10,15632.5,2,378.263,27,4,True,250,0.1,0.5,50,0.8
p10,14621.3,49,793.188,26,4,True,250,0.1,0.5,50,0.9
p10,15686.3,2,206.566,27,4,True,250,0.1,0.5,100,0.7
p10,15797.5,2,253.513,26,4,True,250,0.1,0.5,100,0.8
p10,15286.4,99,1042.44,26,4,True,250,0.1,0.5,100,0.9
p10,15834.3,0,183.291,27,4,True,250,0.1,0.5,150,0.7
p10,15573.1,2,238.365,27,4,True,250,0.1,0.5,150,0.8
p10,13852.1,148,2076.07,26,4,True,250,0.1,0.5,150,0.9
p10,15736.2,3,261.129,26,4,True,250,0.1,0.5,200,0.7
p10,15418.3,7,498.892,28,4,True,250,0.1,0.5,200,0.8
p10,13711.8,3,1233.91,26,4,True,250,0.1,0.5,200,0.9
p10,15358.1,10,417.041,28,4,True,250,0.1,0.5,250,0.7
p10,15598.7,12,361.462,27,4,True,250,0.1,0.5,250,0.8
p10,13326.9,231,4219.15,26,4,True,250,0.1,0.5,250,0.9
p10,15457.1,10,436.157,27,4,True,250,0.2,0.1,50,0.7
p10,13726.2,5,892.637,27,4,True,250,0.2,0.1,50,0.8
p10,14064.2,47,1074.79,26,4,True,250,0.2,0.1,50,0.9
p10,15588.0,11,482.405,26,4,True,250,0.2,0.1,100,0.7
p10,15591.8,99,1054.27,27,4,True,250,0.2,0.1,100,0.8
p10,13399.0,99,1778.49,26,4,True,250,0.2,0.1,100,0.9
p10,15709.3,5,331.905,27,4,True,250,0.2,0.1,150,0.7
p10,12471.8,5,1576.64,27,4,True,250,0.2,0.1,150,0.8
p10,13640.1,146,2792.37,26,4,True,250,0.2,0.1,150,0.9
p10,15470.4,19,643.909,28,4,True,250,0.2,0.1,200,0.7
p10,15181.7,15,507.162,27,4,True,250,0.2,0.1,200,0.8
p10,13536.5,199,3707.77,26,4,True,250,0.2,0.1,200,0.9
p10,15829.8,26,400.292,27,4,True,250,0.2,0.1,250,0.7
p10,12906.2,247,4410.3,26,4,True,250,0.2,0.1,250,0.8
p10,13204.9,75,2449.75,26,4,True,250,0.2,0.1,250,0.9
p10,15634.4,9,462.103,27,4,True,250,0.2,0.2,50,0.7
p10,16049.6,45,496.993,27,4,True,250,0.2,0.2,50,0.8
p10,14020.5,48,873.934,26,4,True,250,0.2,0.2,50,0.9
p10,15792.7,12,311.606,28,4,True,250,0.2,0.2,100,0.7
p10,15409.9,98,1110.78,27,4,True,250,0.2,0.2,100,0.8
p10,13541.6,99,1852.84,26,4,True,250,0.2,0.2,100,0.9
p10,16026.0,14,367.636,27,4,True,250,0.2,0.2,150,0.7
p10,15569.0,8,328.884,26,4,True,250,0.2,0.2,150,0.8
p10,12803.0,148,2737.23,26,4,True,250,0.2,0.2,150,0.9
p10,15695.8,8,391.263,27,4,True,250,0.2,0.2,200,0.7
p10,15763.7,11,306.464,27,4,True,250,0.2,0.2,200,0.8
p10,12720.8,134,3337.44,26,4,True,250,0.2,0.2,200,0.9
p10,15812.0,16,376.063,27,4,True,250,0.2,0.2,250,0.7
p10,12286.3,1,2459.91,27,4,True,250,0.2,0.2,250,0.8
p10,12274.8,248,4823.71,26,4,True,250,0.2,0.2,250,0.9
p10,15749.9,2,275.603,28,4,True,250,0.2,0.3,50,0.7
p10,15654.5,17,450.442,28,4,True,250,0.2,0.3,50,0.8
p10,15579.9,47,555.225,27,4,True,250,0.2,0.3,50,0.9
p10,15777.2,0,211.216,27,4,True,250,0.2,0.3,100,0.7
p10,16038.9,9,372.465,27,4,True,250,0.2,0.3,100,0.8
p10,13591.4,1,1026.89,26,4,True,250,0.2,0.3,100,0.9
p10,15703.7,3,405.398,28,4,True,250,0.2,0.3,150,0.7
p10,15655.0,7,334.215,27,4,True,250,0.2,0.3,150,0.8
p10,15271.5,5,329.323,26,4,True,250,0.2,0.3,150,0.9
p10,15544.1,14,354.668,27,4,True,250,0.2,0.3,200,0.7
p10,15601.8,18,455.029,27,4,True,250,0.2,0.3,200,0.8
p10,13782.7,197,2639.87,26,4,True,250,0.2,0.3,200,0.9
p10,16003.7,7,236.885,27,4,True,250,0.2,0.3,250,0.7
p10,15540.3,4,347.198,28,4,True,250,0.2,0.3,250,0.8
p10,13054.1,8,1532.96,26,4,True,250,0.2,0.3,250,0.9
p10,15930.6,20,472.72,27,4,True,250,0.2,0.4,50,0.7
p10,15364.8,2,483.607,27,4,True,250,0.2,0.4,50,0.8
p10,15570.2,47,584.659,27,4,True,250,0.2,0.4,50,0.9
p10,15936.3,14,275.648,27,4,True,250,0.2,0.4,100,0.7
p10,16160.6,3,213.898,27,4,True,250,0.2,0.4,100,0.8
p10,15892.3,5,255.093,27,4,True,250,0.2,0.4,100,0.9
p10,16146.8,5,250.606,26,4,True,250,0.2,0.4,150,0.7
p10,15110.4,2,283.722,28,4,True,250,0.2,0.4,150,0.8
p10,14151.0,1,575.978,26,4,True,250,0.2,0.4,150,0.9
p10,16087.7,27,371.329,27,4,True,250,0.2,0.4,200,0.7
p10,15536.2,6,284.891,28,4,True,250,0.2,0.4,200,0.8
p10,15669.7,25,478.699,26,4,True,250,0.2,0.4,200,0.9
p10,15855.2,10,298.451,27,4,True,250,0.2,0.4,250,0.7
p10,15552.4,5,270.136,27,4,True,250,0.2,0.4,250,0.8
p10,13860.3,30,1318.33,27,4,True,250,0.2,0.4,250,0.9
p10,15906.4,1,243.498,27,4,True,250,0.2,0.5,50,0.7
p10,15654.7,6,220.996,27,4,True,250,0.2,0.5,50,0.8
p10,15287.3,7,447.701,27,4,True,250,0.2,0.5,50,0.9
p10,16055.5,7,327.596,27,4,True,250,0.2,0.5,100,0.7
p10,16097.9,9,240.176,27,4,True,250,0.2,0.5,100,0.8
p10,14864.7,97,1412.76,27,4,True,250,0.2,0.5,100,0.9
p10,15668.6,14,388.187,28,4,True,250,0.2,0.5,150,0.7
p10,15852.6,17,337.328,28,4,True,250,0.2,0.5,150,0.8
p10,15483.8,21,456.332,27,4,True,250,0.2,0.5,150,0.9
p10,15977.7,2,197.114,27,4,True,250,0.2,0.5,200,0.7
p10,16033.6,0,183.897,27,4,True,250,0.2,0.5,200,0.8
p10,15861.5,23,401.546,27,4,True,250,0.2,0.5,200,0.9
p10,15783.4,1,290.467,27,4,True,250,0.2,0.5,250,0.7
p10,15732.9,23,413.756,27,4,True,250,0.2,0.5,250,0.8
p10,16026.9,8,268.118,27,4,True,250,0.2,0.5,250,0.9
p10,15997.7,12,259.566,27,4,True,250,0.3,0.1,50,0.7
p10,15795.6,12,401.41,26,4,True,250,0.3,0.1,50,0.8
p10,14428.9,7,581.353,27,4,True,250,0.3,0.1,50,0.9
p10,15786.4,4,221.275,27,4,True,250,0.3,0.1,100,0.7
p10,13965.6,9,902.255,27,4,True,250,0.3,0.1,100,0.8
p10,13729.6,93,1831.63,27,4,True,250,0.3,0.1,100,0.9
p10,15600.2,10,345.685,28,4,True,250,0.3,0.1,150,0.7
p10,15216.2,32,611.657,28,4,True,250,0.3,0.1,150,0.8
p10,15229.4,147,1635.43,26,4,True,250,0.3,0.1,150,0.9
p10,15817.1,2,391.301,27,4,True,250,0.3,0.1,200,0.7
p10,15754.9,15,371.596,27,4,True,250,0.3,0.1,200,0.8
p10,13259.4,29,2201.02,27,4,True,250,0.3,0.1,200,0.9
p10,15835.4,14,377.336,27,4,True,250,0.3,0.1,250,0.7
p10,15803.8,47,591.241,27,4,True,250,0.3,0.1,250,0.8
p10,13055.2,207,3185.35,27,4,True,250,0.3,0.1,250,0.9
p10,16094.1,5,219.596,27,4,True,250,0.3,0.2,50,0.7
p10,15874.1,4,219.337,27,4,True,250,0.3,0.2,50,0.8
p10,15141.3,49,679.804,26,4,True,250,0.3,0.2,50,0.9
p10,16017.5,8,250.64,28,4,True,250,0.3,0.2,100,0.7
p10,16098.2,9,291.889,27,4,True,250,0.3,0.2,100,0.8
p10,13467.1,29,1241.28,26,4,True,250,0.3,0.2,100,0.9
p10,16105.8,0,186.191,27,4,True,250,0.3,0.2,150,0.7
p10,15650.6,15,472.931,27,4,True,250,0.3,0.2,150,0.8
